id	title	year	auth_id	doi	pmid	umi	journal_id	volume	issue	start_page	abstract	url	date_added	repeats	filename	nursauth	id	name	nurs	id	name	lastname	firstname
379	Demographically Corrected Normative Z Scores On The Neuropsychological Test Battery In Cognitively Normal Older Chinese Adults	2020	404	 10.1159/000505618			404	49	4	375.0	Background: Subjective questionnaires used for the diagnosis of pre-mild cognitive impairment (pre-MCI) and conventional criteria for MCI might mainly result in false-positive diagnostic errors. The integrated criteria based on demographically adjusted total and process Z scores on neuropsychological tests have been validated to be sensitive for measuring pre-MCI, MCI, and MCI subtypes. However, the underrepresentativity of Chinese populations and the complexity in some tests limit the use of the established Z scores in the elderly Chinese population. Objective: The aim of this study was to develop a useful Z score calculator to assess individual cognitive performance after adjustment of the scores on each of the neuropsychological tests according to sex, age, and education and to establish preliminary norms for the objective assessment of cognition function in elderly Chinese individuals. Methods: The neuropsychological test battery consists of measures of performance on different cognitive domains, including episodic memory, language, executive function, processing speed, and attention. Data were obtained from 220 clinically cognitively normal Chinese volunteers aged 60 years or older from the cohort of the Shanghai study of health promotion among frail elderly individuals. Regression models were used to investigate the impact of age, education, and sex on test scores. Z scores were estimated for the different scores by subtracting the predicted mean from the raw score and dividing it by the root mean square error term for any given linear regression model. Results: Preliminary analyses indicated that age, sex, or level of education significantly affected test scores. A series of linear regression models was constructed for all instruments, i.e.: the Trail-Making Test A and B, to assess executive function or attention; the Boston Naming Test and animal list generation, to assess language; delayed free correct responses and the Hopkins Verbal Learning Test-Revised (HVLT-R) recognition, as well as three process scores, i.e., intrusion errors, learning slope, and retroactive interference, from the HVLT-R, to assess memory, by adjusting for the covariates of age, sex, and level of education concurrently. The Z scores on all neuropsychological tests were estimated based on the corresponding regression coefficients. Conclusions: We constructed a multivariable regression-based normative Z score method for the measurement of cognition among older Chinese individuals in the community. The normative score will be useful for the accurate diagnosis of different subtypes of pre-MCI and MCI after preliminary rapid screening in the community. (PsycInfo Database Record (c) 2021 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/demographically-corrected-normative-z-scores-on/docview/2539551657/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		404	Dementia and Geriatric Cognitive Disorders		404	ruan,,qingwei	ruan,	qingwei
380	Epilepsy In The Elderly: Unique Challenges In An Increasingly Prevalent Population	2020	405	 10.1016/j.yebeh.2019.106724			405	102			Elderly individuals (aged at least 60 or 65 years) represent a rapidly growing segment of the population. The incidence and prevalence of epilepsy is higher in this age group than in any other. Diagnosing epilepsy in the elderly can be challenging because the causes and clinical manifestations of seizures often differ as compared with younger individuals. Particular differential diagnoses, such as syncope and amyloid spells, are commonly encountered in the elderly population. A diagnosis of epilepsy has important implications in the older adult, many of which already present a variety of concomitant complex medical problems, such as cognitive impairment, comorbid cerebrovascular disease, and frailty. The treatment of epilepsy in the elderly is complicated by a variety of factors related to aging, including physiological changes, medical comorbidities, and polypharmacy. In this narrative review, we will address the descriptive epidemiology, clinical presentation, differential diagnosis, diagnostic evaluation, treatment, and prognosis of epilepsy in the elderly individual. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/epilepsy-elderly-unique-challenges-increasingly/docview/2425989256/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		405	Epilepsy & Behavior		405	lezaic,,nastasija	lezaic,	nastasija
381	The Experience Of Transitions In Care In Very Old Age: Implications For General Practice	2019	406	 10.1093/fampra/cmz014			406	36	6	778.0	Background: It can be challenging for general practitioners to support their oldest old patients through the complex process of relocation. Objective: To provide a typology of the experiences of moving in very old age that is clinically useful for practitioners navigating very old people’s relocation. Methods: Qualitative analysis of data from a mixed-methods UK population-based longitudinal study, Cambridge City over-75s Cohort (CC75C), from Year 21 follow-up onwards. Interviews with participants aged ≥95 years old and proxy informants (Year 21: 44/48, 92%, subsequent attrition all deaths). Thematic analysis of qualitative data available from 26/32 participants who moved before they died. Results: Individuals who moved voluntarily in with family experienced gratitude, and those who moved into sheltered house or care homes voluntarily had no regrets. One voluntary move into care was experienced with regret, loss and increased isolation as it severed life-long community ties. Regret and loss were key experiences for those making involuntary moves into care, but acceptance, relief and appreciation of increased company were also observed. The key experience of family members was trauma. Establishing connections with people or place ahead of moving, for example through previous respite care, eased moving. A checklist for practitioners based on the resulting typology of relocation is proposed. Conclusions: Most of the sample moved into residential care. This study highlights the importance of connections to locality, people and place along with good family relationships as the key facilitators of a healthy transition into care for the oldest old. The proposed checklist may have clinical utility. (PsycInfo Database Record (c) 2021 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/experience-transitions-care-very-old-age/docview/2496341249/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		406	Family Practice		406	scheibl,,fiona	scheibl,	fiona
382	Quality Of Life Of Older Persons In Nursing Homes After The Implementation Of A Knowledge‐Based Palliative Care Intervention	2019	407	 10.1111/opn.12258			152	14	4		Background: The goals of palliative care are to relieve suffering and promote quality of life. Palliative care for older persons has been less prioritised than palliative care for younger people with cancer, which may lead to unnecessary suffering and decreased quality of life at the final stage of life. Aim: To evaluate whether a palliative care intervention had any influence on the perceived quality of life of older persons (≥ 65 years). Methods: This study was conducted as a complex intervention performed with an experimental crossover design. The intervention was implemented in 20 nursing homes, with a six‐month intervention period in each nursing home. Twenty‐three older persons (≥ 65 years) in the intervention group and 29 in the control group were interviewed using the WHOQOL‐BREF and WHOQOL‐OLD questionnaires at both baseline and follow‐up. The collected data were analysed using the Wilcoxon signed‐rank test to compare paired data between baseline and follow‐up. Results: In the intervention group, no statistically significant increases in quality of life were found. This result contrasted with the control group, which revealed statistically significant declines in quality of life at both the dimension and item levels. Accordingly, this study showed a trend of decreased health after nine months in both the intervention and control groups. Conclusion: It is reasonable to believe that quality of life decreases with age as part of the natural course of the ageing process. However, it seems that the palliative care approach of the intervention prevented unnecessary quality of life decline by supporting sensory abilities, autonomy and social participation among older persons in nursing homes. From the ageing perspective, it may not be realistic to strive for an increased quality of life in older people living in nursing homes; maybe the goal should be to delay or prevent reduced quality of life. Based on this perspective, the intervention prevented decline in quality of life in nursing home residents. Implications for practice: The high number of deaths shows the importance to identify palliative care needs in older persons at an early stage to prevent or delay deterioration of quality of life. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/quality-life-older-persons-nursing-homes-after/docview/2474332770/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		152	International Journal of Older People Nursing	1	407	bökberg,,christina	bökberg,	christina
383	The Seventh Age On Stage: Representation Of Older Adults And Aging In U.S. Broadway And Off-Broadway Theater	2019	408	 10.1080/03601277.2019.1685736			192	45	11	645.0	Older persons’ involvement in theater often focuses on health, educational, and therapeutic benefits. Though less examined, artistic depictions of aging help bridge gerontological and humanities approaches to this topic. Qualitative textual script analysis was used to analyze the representation of older adults in six plays produced on and off Broadway, 1991–2017. Traditional character constructions of age and older adults emerged—frailty, fear, caregiving burden—with counternarratives of resilience, resistance, and self-reflexivity also present. Uncovered dyadic pairs (e.g. frailty/resistance) served as examples of the complexity of age portrayed on stage. From this dyadic tension present in the plays emerged a way to build upon and expand traditional, and often more limited, societal notions of aging. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/seventh-age-on-stage-representation-older-adults/docview/2468702227/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		192	Educational Gerontology		408	weil,,joyce	weil,	joyce
384	Medication Appropriateness In Vulnerable Older Adults: Healthy Skepticism Of Appropriate Polypharmacy	2019	409	 10.1111/jgs.15798			144	67	6	1123.0	Older adults are prescribed a growing number of medications. Polypharmacy, commonly considered the receipt of five or more medications, is associated with a range of adverse outcomes. There is a debate about the reason(s) why. On one side is the assertion that older persons are being prescribed too many medications, with the number of medications increasing the risk of adverse events. On the other side is the observation that polypharmacy is associated both with overprescribing of inappropriate medications and underprescribing of appropriate medications. This leads to the concept of “inappropriate” vs “appropriate” polypharmacy, with the latter resulting from the prescription of many correct medications to persons with multiple chronic conditions. Few studies have examined the health outcomes associated with adding and/or removing medications to address this debate directly. The criteria used to identify underutilized medications are based on results of randomized controlled trials that may not be generalizable to older adults. Several randomized controlled trials and many more observational studies provide evidence that these criteria overestimate medication benefits and underestimate harms. In addition, evidence suggests that the marginal effects of medications added to an already complex regimen differ from their effects when considered individually. Although in selected circumstances adding medications results in benefit to patients, patients with multimorbidity and frailty/disability have susceptibilities that can decrease the likelihood of medication benefit and increase the likelihood of harms. The identification of appropriate polypharmacy requires more robust criteria to evaluate the net effects of complex medication regimens. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/medication-appropriateness-vulnerable-older/docview/2400598855/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		144	Journal of the American Geriatrics Society		409	fried,,terrir	fried,	terrir
385	Social Exclusion And Community In An Urban Retirement Village	2019	410	 10.1016/j.jaging.2019.03.003			410	49		25.0	Large purpose-built retirement complexes including continuing care options are increasingly popular ways to ‘age in place’ for older people in New Zealand and internationally. Promoted by their corporate owners as a lifestyle choice offering a wealth of activities and social interaction in manicured settings along with security and increasing care on site as needed, these entities offer new ways for wealthier older people to age. Applying an ethnographic approach to a case study residential complex in Auckland, New Zealand, we explore how residents experience inclusion and exclusion, and sense of community within such environments with a diversity of fit and frail residents. Data was collected from interviews, walk-about conversations, social site mapping and a selection of media material to gain an understanding of the social issues important to the residents. The twelve participants, aged between 70 and 87, were all independent residents living in the independent part of the complex, which is situated in a socio-economically wealthy suburb of Auckland. We identified that social connections were often fragile, and existing social group membership was key to shared community experiences and a sense of belonging. Residents who found themselves on the social fringes, particularly as newcomers or through health decline, were at risk of marginalisation, stigma, and social exclusion. Further, we identified how the design and layout, and tensions in the structure of the resident-management relationship potentially hinder inclusiveness and sense of community. These findings shed light on alternative experiences at odds with the commercial and populist framing of these places as age-friendly and inclusive communities promoting active lifestyles. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/social-exclusion-community-urban-retirement/docview/2301544692/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		410	Journal of Aging Studies		410	nielson,,lori	nielson,	lori
386	Strengths And Support Of Older People Affected By Precarity In South Louisiana	2019	411	 10.1111/opn.12232			152	14	2	10.0	Background: Few empirical studies have examined strengths and support of older people in circumstances of precarity. A better understanding of this problem has the potential to contribute to the development of care planning and delivery. Purpose: To investigate how older people deal with episodes of precarity in South Louisiana. Method: More than 300 hr of participant observation and interviews were conducted with 20 predominantly older African American women in a housing complex for low‐income older persons and two senior citizen centres. Results: The findings demonstrate five central negative conditions of precarity that older people had to manage: (a) loss and discontinuity of home‐based healthcare services, (b) stress after loss or disruption of social support, (c) problems of poverty, (d) cognitive impairment and declining health and (e) stress of eviction. Strengths and support that older people used were as follows: (a) spiritual faith, (b) psychological strengths, (c) spiritual relationships, (d) family support, (e) friendships of love and friendships of helpfulness, (f) care and support performed by home‐based services, (g) senior centre and housing complex activities, (h) church memberships and activities, and (i) grocery store and café contacts. Conclusion: Home‐based services were not sufficient to prevent and reduce precarity for older people because of a lack of and discontinuities in these services. Implications for practice This study adds to the literature about precarity among community‐based older people by demonstrating gaps in care support and medication access. The findings suggest that ongoing state funding and support by home‐based services are necessary to support frail older people in precarious living conditions to survive and handle stressful life events by reducing vulnerability and enhancing strengths and supportive resources of older people. (PsycInfo Database Record (c) 2021 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/strengths-support-older-people-affected-precarity/docview/2191121090/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		152	International Journal of Older People Nursing	1	411	hedman,,karl	hedman,	karl
387	Frailty Is Inversely Related To Age At Menopause And Elevated In Women Who Have Had A Hysterectomy: An Analysis Of The Canadian Longitudinal Study On Aging	2019	412	 10.1093/gerona/gly092			412	74	5	675.0	Background Frailty is a complex pathophysiological phenomenon that will impact a significant proportion of adults over the age of 65 and contributes to the risk of several adverse health outcomes. Although women have a disproportionately higher risk of frailty, the sex-specific factors related to this syndrome are not well described. Hence, we sought to examine the relationship of age at menopause, hysterectomy status, and hormone replacement therapy use with prevalent frailty in older women. Methods We performed a cross-sectional analysis of the Canadian Longitudinal Study on Aging (CLSA) Baseline Comprehensive Cohort (n = 30,097, 45–85 years old). Frailty was operationalized using both the deficit accumulation (frailty index) and frailty phenotype (Fried) models. Postmenopausal women were categorized as follows: premature (30–39 years), early (40–45 years), normal (46–54 years), and late (55+ years) menopause, or hysterectomy. Associations were determined using multivariate analysis, adjusting for sociodemographics, lifestyle factors, social support, and hormone replacement therapy use. Results Age at menopause was inversely related to frailty in older Canadian women. The frailty index decreased 1.2% of the mean (p &lt; .001) with every year of menopause onset and was significantly higher for women in the premature (24%; p &lt; .001) and early (7%; p &lt; .01) menopause and hysterectomy (21%; p &lt; .001) groups, compared to the normal menopause group. The odds for being classified as frail using Fried’s criteria was higher for the premature menopause (OR = 1.33, 95% CI = 0.72–2.27) and hysterectomy (OR = 1.59, 95% CI = 1.25–2.02) groups. Conclusions Our study supports a role for age at menopause and hysterectomy in the risk of frailty in older women and warrants further investigation. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/frailty-is-inversely-related-age-at-menopause/docview/2309527328/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		412	The Journals of Gerontology: Series A: Biological Sciences and Medical Sciences		412	verschoor,,chrisp	verschoor,	chrisp
388	Long-Term Efficacy And Safety Of Lacosamide And Levetiracetam Monotherapy In Elderly Patients With Focal Epilepsy: A Retrospective Study	2019	413	 10.1016/j.yebeh.2019.02.022			405	94		178.0	Objectives: Epilepsy management in elderly patients is often complex because of several concomitant comorbidities that may limit the use of some antiepileptic drugs (AEDs). Levetiracetam (LEV) is a second-generation AED widely used in elderly patients with epilepsy while lacosamide (LCM), which has been recently approved in European Union (EU) as monotherapy for the treatment of focal onset seizures, is affected by a scarcity of data in such frail population. This study is aimed at assessing the efficacy and the tolerability of LCM as monotherapy in elderly patients affected by focal onset epilepsy compared with those receiving LEV. Methods: A retrospective chart review of patients aged ≥ 65 years suffering from focal onset seizures, with or without secondary generalization on LCM monotherapy or LEV monotherapy, was performed. Data regarding demographic characteristics, seizure type and etiology, LCM and LEV daily dose, number of lifetime AEDs, seizure frequency at baseline and at 12 months of follow-up, and seizure freedom rates were reported. Results: In this observational retrospective study, 22 patients on LCM (10 males, 12 females, mean age: 76.23 ± 7.5) and 24 patients on LEV (10 males, 14 females, mean age: 73.58 ± 6.39) were enrolled. Mean LCM daily dose was 204.51 ± 88.51 mg and mean LEV daily dose was 1281.25 ± 378.15 mg. All patients had comorbidities on chronic treatment. At 12 months of follow-up, mean monthly seizure frequency reduced from 4.23 ± 8.53 to 0.33 ± 0.9 (p &lt; .001) in LCM group and from 2.29 ± 6.11 to 0.2 ± 0.81 (p &lt; .001) in LEV group. Furthermore, 16/22 (72.7%) LCM patients were seizure-free at 12 months of follow-up while seizure freedom was achieved by 17/24 (70.8%) patients in LEV group. Discussion and conclusion: Epilepsy management in elderly patients is often challenging. In this retrospective real-life study, the efficacy and the tolerability of LCM as monotherapy was favorable even at low doses in older patients and comparable with LEV with a high rate of long-term seizure freedom. Considering the frequent comorbidities and the risk of drug–drug interactions, LCM monotherapy may be a valuable option in elderly patients with focal onset epilepsy because of its favorable pharmacokinetic profile. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/long-term-efficacy-safety-lacosamide/docview/2239332925/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		405	Epilepsy & Behavior		413	del,bianco,chiara	del	bianco,chiara
389	Active@Home: Investigating The Value Of A Home Care Worker–Led Exercise Program For Older Adults With Complex Care Needs	2019	414	 10.1123/japa.2017-0443			414	27	2	284.0	Exercise has proven health benefits for older adults independent of age, disability, and disease. However, barriers to exercise participation exist, including travel to, and access to, appropriate facilities and programs. Evidence shows that in-home exercise delivered by allied health professionals can improve physical health and prolong independence among individuals with government supported aged care packages. A less costly alternative is program delivery by home care workers. However, effective training for workers and resources to guide the consumer is required. This project evaluated an exercise training module for home care workers and a consumer resource to promote in-home exercise participation among older Australians with government supported aged care packages. Outcomes included a significant improvement in functional capacity as measured by the short physical performance battery (mean increase of 1.4 points), a 19% reduction in participants classified as frail and a reduction in healthcare service access of 47% across the intervention. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/active-home-investigating-value-care-worker-led/docview/2247837626/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		414	Journal of Aging and Physical Activity		414	henwood,,tim	henwood,	tim
390	Using The Heterotopic Mirror To Reveal Tensions In Public Reaction To A Photographic Essay Of Eldercare Staff And Older Adults	2019	415	 10.1016/j.jaging.2018.12.002			410	48		17.0	This paper analyses a photographic essay of older adults and workers in a nursing home environment, as a day-in-the-life documentary photographic essay Who cares published in Kai Tiaki, Nursing New Zealand in 2006. We discuss the essay, which intended to make eldercare work more visible and valued. The purpose of this paper is to ask, ‘Why were these photographs so uncomfortable to view, and why did they elicit such strong polysemous reactions from viewers?’ We argue that in order to address this question, sites of eldercare may be understood as heterotopias, or places of exclusion from social norms. While the photographs were meant to make it possible for viewers to look into the daily reality of eldercare work, we suggest the visual essay instead acted as a heterotopic hall of mirrors, revealing tensions that obscured the labour value to viewers. As observers looked into the mirror of their own lives, the utopian discourse of a residential care ‘home’ was disrupted, as the idealised version of eldercare work we have become attuned to in the media was punctured by the powerful heterotopia of the photographic essay. This article illustrates the way in which eldercare work is made invisible through complex social processes involving sight and site related to contemporary visual and spatial practices of aging and eldercare. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/using-heterotopic-mirror-reveal-tensions-public/docview/2277571136/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		410	Journal of Aging Studies		415	sayers,,janet	sayers,	janet
391	Is Episodic Memory Performance More Vulnerable To Depressive Affect In Older Adulthood?	2019	416	 10.1080/13825585.2018.1424314			416	26	2	244.0	This study examined how age, depressive symptoms, demographic variables, frailty, and health factors jointly influence episodic memory across the lifespan in two large, diverse samples. Hierarchical regression analyses from both samples showed that depressive symptoms negatively impacted episodic memory performance with the effect being more pronounced for older adults. Health and frailty tended not to be associated with episodic memory. However, the main effect of depressive symptoms tended to remain significant over and above other predictors, while the interaction with age was weakened with the addition of demographic variables. The unique contribution of this study is demonstrating that the relationship between depressive symptoms and episodic memory is moderated by age across relatively large non-clinical lifespan samples of adults. The findings indicate the importance of measuring and studying depressive symptoms during the course of aging in order to better understand the complex relationship between age, affect, physical functioning, and memory. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/is-episodic-memory-performance-more-vulnerable/docview/2211176210/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		416	Aging, Neuropsychology, and Cognition		416	evans,,jarrett	evans,	jarrett
392	Community Care For Severely Frail Older People: Developing Explanations Of How, Why And For Whom It Works	2019	417	 10.1111/opn.12217			152	14	1		Background: A Community Wellness Team was implemented in North East England in 2014, in line with national policy directives to support frail older people in the community. The service provides a comprehensive and integrated care package, which aims to reduce avoidable admissions, inappropriate service use and enable patients to stay at home. Design: A realist design combining a review of the literature and primary data collection from service providers and patients was used to develop programme theories explaining the links between the Team interventions and expected outcomes. Results: Five programme theories were developed, detailing: trust development and relationship building; risk minimisation in the home environment; advice on self‐management; referral to preventative services; and coordination of services. Discussion: The programme theories explain the role and impact of the Community Wellness Team. These programme theories are interrelated and impact one another; a hypothesised progression of programme theories indicating how the Community Wellness Team “works” is discussed. Of particular importance was the comprehensive initial assessment, which leads to the alteration of the social and physical environment within which older people live. Conclusion: Severely frail older people present cases that are complex socially, medically, financially and environmentally. In order to meet these needs, the Team coordinators are adopting a complex and flexible person‐centred approach. Implications for Practice: This study paves the way for further research into the care networks surrounding severely frail older people living in the community, and how they can most effectively be implemented. (PsycInfo Database Record (c) 2021 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/community-care-severely-frail-older-people/docview/2161754566/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		152	International Journal of Older People Nursing	1	417	lhussier,,monique	lhussier,	monique
393	Prognosis Of Acute Subdural Hematoma In The Elderly: A Systematic Review	2019	418	 10.1089/neu.2018.5829			402	36	4	517.0	Acute subdural hematoma (aSDH) is among the most common injury types encountered by neurosurgeons, and carries a poor prognosis, particularly in the elderly. As the incidence of aSDH in the elderly population rises, identifying those patients who may benefit from operative intervention is crucial. This systematic review aimed to identify data on prognostic factors or indices, such as the modified frailty index, that may help predict outcome, and hence guide management. A comprehensive search of online databases was conducted by two independent authors, and data on prognostic factors and outcomes were extracted. The quality of the evidence was evaluated using the Grading of Recommendations Assessment, Development and Evaluation (GRADE) criteria. Of 769 studies identified in the initial search, 7 satisfied inclusion and exclusion criteria. Mortality and morbidity varied considerably among studies. Initial Glasgow Coma Scale (GCS) of 3–8 was the most consistently reported negative prognostic feature. Several studies evaluated the impact of medical comorbidities and premorbid frailty, but were limited by small sample size. A previous history of pneumonia was shown to increase the risk of Glasgow Outcome Score (GOS) 1–3 (odds ratio [OR] 6.4 [95% CI 1.6–25.2], p = 0.04) in a single study, which also reported a greater increase in GOS at 3 months in those with fewer than five comorbidities (56% vs. 19%, p &lt; 0.01). There are limited data describing prognostic factors or the use of frailty indices within the specific group of elderly patients with aSDH. Prospective research is needed to evaluate the utility of accurate and validated assessments of frailty to enhance the neurosurgeon's ability to appropriately manage this complex and expanding patient group. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/prognosis-acute-subdural-hematoma-elderly/docview/2185898846/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		402	Journal of Neurotrauma		418	evans,,lachlanr	evans,	lachlanr
394	Investigation Of Frailty As A Moderator Of The Relationship Between Neuropathology And Dementia In Alzheimer'S Disease: A Cross-Sectional Analysis Of Data From The Rush Memory And Aging Project	2019	419	 10.1016/S1474-4422(18)30371-5			419	18	2	177.0	"[Correction Notice: An Erratum for this article was reported in Vol 18(3) of The Lancet Neurology (see record 2019-10087-001). The funding for this manuscript should have stated ""This study was funded by the Canadian Institutes of Health Research, including via the Canadian Collaboration on Neurodegeneration in Aging.""] Background: Some people with substantial Alzheimer's disease pathology at autopsy had shown few characteristic clinical symptoms or signs of the disease, whereas others with little Alzheimer's disease pathology have been diagnosed with Alzheimer's dementia. We aimed to examine whether frailty, which is associated with both age and dementia, moderates the relationship between Alzheimer's disease pathology and Alzheimer's dementia. Methods: We did a cross-sectional analysis of data from participants of the Rush Memory and Aging Project, a clinical–pathological cohort study of older adults (older than 59 years) without known dementia at baseline, living in Illinois, USA. Participants in the cohort study underwent annual neuropsychological and clinical evaluations. In the present cross-sectional analysis, we included those participants who did not have any form of dementia or who had Alzheimer's dementia at the time of their last clinical assessment and who had died and for whom complete autopsy data were available. Alzheimer's disease pathology was quantified by a summary measure of neurofibrillary tangles and neuritic and diffuse plaques. Clinical diagnosis of Alzheimer's dementia was based on clinician consensus. Frailty was operationalised retrospectively using health variable information obtained at each clinical evaluation using the deficit accumulation approach (41-item frailty index). Logistic regression and moderation modelling were used to assess relationships between Alzheimer's disease pathology, frailty, and Alzheimer's dementia. All analyses were adjusted for age, sex, and education. Findings: Up to data cutoff (Jan 20, 2017), we included 456 participants (mean age at death 89·7 years [SD 6·1]; 316 [69%] women). 242 (53%) had a diagnosis of possible or probable Alzheimer's dementia at their last clinical assessment. Frailty (odds ratio 1·76, 95% CI 1·54–2·02; p &lt; 0·0001) and Alzheimer's disease pathology (4·81, 3·31–7·01; p &lt; 0·0001) were independently associated with Alzheimer's dementia, after adjusting for age, sex, and education. When frailty was added to the model for the relationship between Alzheimer's disease pathology and Alzheimer's dementia, model fit improved (p &lt; 0·0001). There was a significant interaction between frailty and Alzheimer's disease pathology (odds ratio 0·73, 95% CI 0·57–0·94; p interaction = 0·015). People with an increased frailty score had a weakened direct link between Alzheimer's disease pathology and Alzheimer's dementia; that is, people with a low amount of frailty were better able to tolerate Alzheimer's disease pathology, whereas those with higher amounts of frailty were more likely both to have more Alzheimer's disease pathology and for it to be expressed as dementia. Interpretation: The degree of frailty among people of the same age modifies the association between Alzheimer's disease pathology and Alzheimer's dementia. That frailty is related to both odds of Alzheimer's dementia and disease expression has implications for clinical management, since individuals with even a low level of Alzheimer's disease pathology might be at risk for dementia if they have high amounts of frailty. Further research should assess how frailty and cognition change over time to better elucidate this complex relationship. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)"	https://www.proquest.com/scholarly-journals/investigation-frailty-as-moderator-relationship/docview/2218646383/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		419	The Lancet Neurology		419	wallace,,lindsaymk	wallace,	lindsaymk
395	Does A Social Prescribing ‘Holistic’ Link-Worker For Older People With Complex, Multimorbidity Improve Well-Being And Frailty And Reduce Health And Social Care Use And Costs? A 12-Month Before-And-After Evaluation	2019	420	 10.1017/S1463423619000598			420	20			Aim: To evaluate the impact of ‘holistic’ link-workers on service users’ well-being, activation and frailty, and their use of health and social care services and the associated costs. Background: UK policy is encouraging social prescribing (SP) as a means to improve well-being, self-care and reduce demand on the NHS and social services. However, the evidence to support this policy is generally weak and poorly conceptualised, particularly in relation to frail, older people and patient activation. Torbay and South Devon NHS Foundation Trust, an integrated care organisation, commissioned a Well-being Co-ordinator service to support older adults (≥50 years) with complex health needs (≥2 long-term conditions), as part of its service redesign. Methods: A before-and-after study measuring health and social well-being, activation and frailty at 12 weeks and primary, community and secondary care service use and cost at 12 months prior and after intervention. Findings: Most of the 86 participants achieved their goals (85%). On average health and well-being, patient activation and frailty showed a statistically significant improvement in mean score. Mean activity increased for all services (some changes were statistically significant). Forty-four per cent of participants saw a decrease in service use or no change. Thirteen high-cost users (&gt;£5000 change in costs) accounted for 59% of the overall cost increase. This was largely due to significant, rapid escalation in morbidity and frailty. Co-ordinators played a valuable key-worker role, improving the continuity of care, reducing isolation and supporting carers. No entry-level participant characteristic was associated with change in well-being or service use. Larger, better conceptualised, controlled studies are needed to strengthen claims of causality and develop national policy in this area. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)	https://www.proquest.com/scholarly-journals/does-social-prescribing-holistic-link-worker/docview/2417039695/se-2?accountid=14902	2021-07-02 01:30:38	0	ProQuestallagingandcomplexityorcomplexandfrail_2021-06-23.xls		420	Primary Health Care Research and Development		420	elston,,julian	elston,	julian
