PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bartels, SJ; Horn, SD; Smout, RJ; Dums, AR; Flaherty, E; Jones, JK; Monane, M; Taler, GA; Voss, AC					Van Citters, Aricca/0000-0002-2961-5661			Agitation and depression in frail nursing home elderly patients with dementia - Treatment characteristics and service use								AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY				11	2			231	238		10.1176/appi.ajgp.11.2.231				MAR-APR 2003	2003	Objective: The authors describe characteristics, treatment, and acute service use associated with agitation and depression in dementia. Methods: Authors used retrospective chart review of symptoms, physician-level prescribing, and acute service use over 3 months for 2,487 physically frail older residents, including 1,8 36 with dementia, (mean age: 79.8 years) in 109 long-term care facilities, describing differences between uncomplicated dementia and three mutually exclusive subgroups of complicated dementia, including dementia with agitation-only dementia with depression only, and dementia with mixed agitation and depression. Results: Compared with the other subgroups, frail elderly patients with dementia complicated by mixed agitation and depression have the highest rate of hospitalization, the greatest number of medical diagnoses, and the greatest medical severity, and they receive the greatest number of psychiatric medications. Depression in dementia (either alone or mixed with agitation) was associated with greater prevalence of pain. Conclusions: Dementia complicated by mixed agitation and depression accounts for over one-third of complicated dementia and is associated with multiple psychiatric and medical needs, intensive pharmacological treatment, and use of high-cost services. Research should target this complex, high-risk group to develop appropriate diagnostic criteria and effective treatment interventions.									59	0	0	0	6	0	59			1064-7481			WOS:000181209900013	12611753	
J	Graafmans, WC; Lips, P; Wijlhuizen, GJ; Pluijm, SM; Bouter, LM					Bouter, Lex/0000-0002-2659-5482			Daily physical activity and the use of a walking aid in relation to falls in elderly people in a residential care setting								ZEITSCHRIFT FUR GERONTOLOGIE UND GERIATRIE				36	1			23	28		10.1007/s00391-003-0143-8				FEB 2003	2003	Physical activity is usually considered as an important component of a healthy lifestyle, including a preventive effect on the risk of falls in the elderly. The relationship between physical activity and falls is complex: physical activity is a prerequisite to maintain neuromuscular functioning, necessary to keep balance and to react to a fall, but a higher level of physical activity also implies a greater exposure to environmental threats, possibly leading to a fall. Related to this greater exposure to threats, the use of a walking aid may protect against falls in those who have impaired mobility. In this cross-sectional study we investigated the relationship between daily physical activity and falls and the use of a walking aid in elderly subjects. Participants were 131 men and 563 women, aged 70 years and over (mean age and standard deviation: 82 6 years), living in homes for the elderly (n = 335) and apartment houses for elderly (n = 359). Data on baseline characteristics and falls in the previous year were obtained using a questionnaire. The level of daily physical activity in the previous year was obtained by means of a questionnaire regarding household and leisure activities. Subjects with a lower extremity fracture in the previous year were excluded from the analyses. Data were analysed using multiple logistic regression, adjusted for age, gender, and residence. In the past year, 40% of the participants fell at least one time, and 19% of the participants fell two times or more. Since falls and recurrent falls were nonlinearly related to the level of daily physical activity, the physical activity score was grouped into quartiles: the highest quartile corresponding to the highest activity level. Odds ratios (and 95% confidence intervals) for falls and recurrent falls for subjects in the highest quartile contrasted with those in the lowest quartile were 0.5 (0.3-0.9) and 0.3 (0.2-0.6), respectively. The risk of falls and recurrent falls was not lower for those with intermediate levels of daily physical activity. The use of a walking aid protected against falls in those with intermediate high activity levels (third quartile). it was suggested that the exposure to environmental hazards, due to some degree of physical activity may have been responsible for the nonlinear relationship between daily physical activity and falling. We conclude that a high activity level and the use of a walking aid may protect against falls.									67	1	0	0	16	0	68			0948-6704	1435-1269		WOS:000181614900005	12616404	
J	Jenkins, CL								Care arrangement choices for older widows: Decision participants' perspectives								JOURNAL OF WOMEN & AGING				15	2-3			127	143		10.1300/J074v15n02_08				2003	2003	This research examines how a wide range of care arrangement decisions for frail older women are made. Interviews were conducted with 11 older women (ten of whom are widows), nine of their family members, and six professional service providers. Maintaining the older woman's independence was identified as a major theme. While all decision participants identified it as an explicit or implicit decision-making goal, their meanings of independence were different. The older women's meanings were flexible, changing in response to changes in their physical condition and need for assistance. Adult children tended to identify their mothers as independent when they did not actually need assistance, or when they received help from other sources (e.g., home health care). Professional service providers were inclined to define independence narrowly, as avoiding nursing home placement. Minor themes associated with independence include responsibility, reciprocity, and the family's importance in maintaining independence. These themes help to clarify the complex dynamics that take place during care arrangement decisions and explain how care arrangement choices are made. (C) 2003 by The Haworth Press, Inc. All rights reserved.									9	0	0	0	0	0	9			0895-2841			WOS:000186071500008	14604005	
J	Ryan, JM; Kidder, SW; Daiello, LA; Tariot, PN								Psychopharmacologic interventions in nursing homes: What do we know and where should we go?								PSYCHIATRIC SERVICES				53	11			1407	1413		10.1176/appi.ps.53.11.1407				NOV 2002	2002	Psychiatric symptoms are common among individuals who live in nursing homes, with prevalence rates ranging from 51 percent to 94 percent. Accordingly, psychotropic, medications are widely prescribed in this setting and are the subject of considerable debate and regulation. Current regulations arose from public and governmental concerns that psychiatric medications were being prescribed inappropriately to frail patients. Concern has also been raised about the absence of evidence on which to base prescribing decisions. Nursing homes are slowly being recognized as complex health care settings that warrant considerable research attention. This article explores the origins of the regulation of the use of psychotropic drugs in nursing homes, reviews controlled trials of these drugs in nursing homes, examines the role of these agents in adverse drug events experienced by nursing home residents, and proposes policy and research areas that merit consideration.									9	0	0	0	1	1	10			1075-2730	1557-9700		WOS:000178948900012	12407268	
J	McDowell, I; Hill, G; Lindsay, J; Kristjansson, B; Helliewll, B; Chappell, N; Tuokko, H; Beattie, BL; Feldman, H; Sadovnick, D; Gutman, G; Hogan, DB; Bland, R; McCracken, P; Newman, S; Dobbs, A; D'Arcy, C; Manfreda, J; Montgomery, P; Strain, L; Ostbye, T; Steenhuis, R; Hachinski, V; Chambers, L; Raina, P; Cohen, C; Colantonio, A; Marshall, V; Snow, G; Kozak, J; Gauthier, S; Wolfson, C; Bergman, H; Panisset, M; Ska, B; Kergoat, MJ; Joanette, Y; Hebert, R; Verreault, R; Durand, P; Morin, J; Morin, M; Bouchard, R; Gauvreau, D; Fortier, I; Balram, C; Rockwood, K; Graham, J; Fisk, J; MacKnight, C; Nilsson, T; Pedlar, D; Buehler, S; Kozma, A		Canadian Study Hlth Aging Working		Gutman, Gloria Margaret/H-8167-2014; Fisk, John D/N-7796-2015; Rockwood, Kenneth/AAD-8951-2019; Hogan, David B/I-4360-2013	Gutman, Gloria Margaret/0000-0001-8810-2287; Fisk, John D/0000-0003-3512-8015; Hogan, David B/0000-0002-9462-5460; Graham, Janice/0000-0002-6326-8122; Feldman, Howard/0000-0002-9258-4538; Colantonio, Angela/0000-0003-2094-4765			Patterns and health effects of caring for people with dementia: The impact of changing cognitive and residential status								GERONTOLOGIST				42	5			643	652						OCT 2002	2002	Purpose: To link changes over 5 years in the health, vital and residential status of very elderly people to changes in their family caregivers' health. Design and Methods: Canadian population-based, longitudinal study including community and institutional residents. From interviews and clinical examinations, 9 8 people (mean age = 86 years) were classified as demented, frail, or healthy at two points in time. Caregivers reported on the care they provided and their health outcomes. Results: Diagnostic and residential groups of care recipients differed significantly in their level of activity of daily living/instrumental activity of daily living disability (range = 0.2 problems for the healthy group, 10-12 in the dementia groups) and in the amount of assistance received; caregiver burden scores were higher for people with dementia in the community than for those in institutions (p < .001). However, these differences did not translate directly into contrasts in caregiver health. Caregivers of healthy elders reported fewer health problems than did caregivers for people with dementia or frailty, but the latter groups did not differ significantly. Death of the care recipient and admission to institutional care did not have a consistent impact on caregiver health. implications: The relationship between caregiver load and health outcomes is complex and dynamic; treatments that slow the progression of dementia will not necessarily relieve caregiver strain.									25	0	0	0	6	0	25			0016-9013	1758-5341		WOS:000178363300007	12351799	
J	Pickard, S; Glendinning, C					Pickard, Susan/0000-0003-3429-8880			Comparing and contrasting the role of family carers and nurses in the domestic health care of frail older people								HEALTH & SOCIAL CARE IN THE COMMUNITY				10	3			144	150		10.1046/j.1365-2524.2002.00352.x				MAY 2002	2002	Care in the community has been constructed on the basis of profession support for carers who, as a result of community care policy that has released highly dependant people from residential care and long-stay wards, are carrying out a wide range of tasks, including complex health activities. The present paper examines the health care activities current undertaken by family carers and the way in which they work with, and supported by, professional nurses in the home. It compares and contrast approaches of both groups to care-giving for this client group. The author conclude by making some suggestions for improving the way in which family carers and nurses work together in the home.									15	0	0	0	0	0	15			0966-0410			WOS:000175299300004	12121250	
J	Talerico, KA								A critique of research measures used to assess inappropriate psychoactive drug use in older adults								JOURNAL OF THE AMERICAN GERIATRICS SOCIETY				50	2			374	377		10.1046/j.1532-5415.2002.50072.x				FEB 2002	2002	An overview and critique of research measures of inappropriate psychoactive drug use in the treatment of frail older adults is presented. These measures are compared on the basis of six key criteria for the complex determination of inappropriate psychoactive drug use as a research variable. These six instruments/standards are examined also for their advantages and disadvantages as research tools. Based on this review and related literature, recommendations are made that future studies of inappropriate psychoactive drug use include expert clinician assessment, measures of target symptoms and functional status; physiological indicators-wherever possible, and drug and dosage classifications according to interdisciplinary consensus-based criteria.									11	0	0	0	4	0	11			0002-8614			WOS:000173767600023	12028223	
J	Harris, R; Dyson, E				Harris, Ruth/A-7542-2010	Harris, Ruth/0000-0002-4377-5063			Recruitment of frail older people to research: lessons learnt through experience								JOURNAL OF ADVANCED NURSING				36	5			643	651		10.1046/j.1365-2648.2001.02029.x				DEC 2001	2001	Background. With the emphasis on the need for clinical governance and evidence-based practice in the healthcare industry there is increasing pressure on researchers to provide tangible research evidence of the effectiveness of new treatments, interventions and services. Recruiting an adequate size of sample is an important factor in the success or otherwise of a study to answer the research question. Difficulty in the recruitment of older people to research is widely acknowledged. However, much can be achieved to maximize the success of this process.Aims of the paper. This paper describes and explores our experience of recruiting frail, older people to research, with particular emphasis on ensuring quality in the process of research related to ethical practice.Conclusions. Recruitment of frail older people to research can be a complex process in which the awareness and integrity of the researcher is key in upholding the principle of nonexploitation. It is important not to underestimate this difficulty and to ensure that the data collection period is sufficient to recruit adequate numbers. There is a need to continue to develop and refine recruitment skills and strategies to maximize the involvement of frail older people to research while protecting their right to refuse.									86	0	0	0	14	1	88			0309-2402			WOS:000172537600005	11737496	
J	Ward-Griffin, C; McKeever, P								Relationships between nurses and family caregivers: Partners in care?								ADVANCES IN NURSING SCIENCE				22	3			89	103		10.1097/00012272-200003000-00008				MAR 2000	2000	Increasing reliance on family care of elderly people at home calls for a critical analysis of the relationship between formal and informal caregivers. Although much has been written about how health professionals and family caregivers should relate to one another, we know very little about the relationships that develop between them. Using data from a qualitative study, this article illustrates that relationships between community nurses and family members caring for frail elders are complex. dynamic, and multifaceted. Shifting boundaries in caring work leads to changes in nurse-family caregiver relationships, which can be categorized as four distinct, yet interconnected, types: (1) nurse-helper, (2) worker-worker, (3) manager-worker, and (4) nurse-patient. Each type is described, and implications for nursing practice and research are discussed.									90	0	0	0	5	2	91			0161-9268	1550-5014		WOS:000085537900008	10711807	
J	Tolson, D; Smith, M; Knight, P								An investigation of the components of best nursing practice in the care of acutely ill hospitalized older patients with coincidental dementia: a multi-method design								JOURNAL OF ADVANCED NURSING				30	5			1127	1136		10.1046/j.1365-2648.1999.01194.x				NOV 1999	1999	The main aim of this study was to examine, from the consumer's perspective, the components of best nursing practice in the care of acutely ill hospitalized elderly people who coincidentally suffered from dementia. Due to the complexity of the problem under investigation a triangulated design was formulated. This design comprised survey methodology, audit and critical incident technique. Data derived from each of these approaches were analysed first in isolation and subsequently combined at a conceptual level, The sample comprised 213 people aged 65 years and older, who were consecutive admissions from two acute medical and two acute care of elderly people wards. Sixty-six per cent of these individuals were found to suffer from cognitive impairment, 40% experiencing severe problems. The documentary survey revealed that patients with normal or severely abnormal cognitive functioning were more likely to have this noted than those with mild-moderate levels of impairment. No evidence of formal assessment was located and only 15% of these patients had items included in their nursing care plans associated with their chronic confusion. A sub-sample of 41 chronically confused people and their main hospital visitor were invited to participate in critical incident interviews. These conversations led to the identification of four major themes which reflected the most valued aspects of the nursing care which had been received or observed. The relationship between documentary care scores and the proportion of positive descriptions of care within each of the four themes was explored. The findings indicate that acute nursing care is deemed only to be at its best when it is delivered in tandem with dementia care. Discrete areas for practice development are identified and standards to guide nursing care are proposed. In addition to the practice development issues raised by the work, the methodological lessons further advance the practice of multi-method research.									39	0	0	0	1	0	39			0309-2402	1365-2648		WOS:000083384700034	10564412	
J	Naylor, MD; Buhler-Wilkerson, K								Creating community-based care for the new millennium								NURSING OUTLOOK				47	3			120	127		10.1016/S0029-6554(99)90006-4				MAY-JUN 1999	1999	The University of Pennsylvania School of Nursing has established a community-based practice based on a model of socially responsible care and designed to meet the complex care needs of frail elders.					25th Annual Meeting of the American Academy of Nursing25th Annual Meeting of the American Academy of Nursing	OCT 29-NOV 01, 1998OCT 29-NOV 01, 1998	Amer Acad NursingAmer Acad Nursing	ACAPULCO, MEXICOACAPULCO, MEXICO	17	0	0	0	1	0	17			0029-6554			WOS:000081127400006	10476533	
J	Gambassi, G; Lapane, K; Sgadari, A; Landi, F; Carbonin, P; Hume, A; Lipsitz, L; Mor, V; Bernabei, R		SAGE Study Grp		Bernabei, Roberto/AAB-2704-2019	Bernabei, Roberto/0000-0002-9197-004X			Prevalence, clinical correlates, and treatment of hypertension in elderly nursing home residents								ARCHIVES OF INTERNAL MEDICINE				158	21			2377	2385		10.1001/archinte.158.21.2377				NOV 23 1998	1998	Background: Hypertension is prevalent in the elderly, but an information gap remains regarding the old, frail, individuals with complex conditions living in longterm care.Objective: To analyze the patterns of antihypertensive drug therapy among elderly patients living in nursing homes to elucidate their conformity with consensus guidelines.Subjects aad Methods: We used a long-term care database that merged sociodemographic, functional, clinical, and treatment information on nearly 300 000 patients admitted to the facilities of 5 US states between 1992 and 1994.Results: Hypertension was diagnosed in 80 206 patients (mean age, 82.7 +/- 7.8 years). The prevalence was higher among women and among blacks. About one fourth of patients had 6 or more comorbid conditions; 26%, 22%, and 29% had concomitant diagnoses of coronary heart disease, congestive heart failure, and cerebrovascular disease, respectively. Seventy percent of patients were treated pharmacologically. Calcium channel blockers were the most common agents (2%), followed by diuretics (25%), angiotensin-converting enzyme inhibitors (22%), and beta-blockers (8%). The relative use of these drugs changed according to the presence of other cardiovascular conditions. Adjusting for potential confounders, the relative odds of receiving antihypertensive therapy were significantly decreased for the oldest subjects (greater than or equal to 85 years old: odds ratio, 0.85; 95% confidence interval, 0.81-0.89) and those with marked impairment of physical (odds ratio, 0.77; 95% confidence interval, 0.73-0.81) and cognitive (odds ratio, 0.67; 95% confidence interval, 0.64-0.70) function.Conclusions: Among very old, frail hypertensive patients living in nursing homes, the pattern of treatment seems not to follow recommended guidelines; age, functional status, and comorbidity appear to be important determinants of treatment choice.									56	1	0	0	26	1	57			0003-9926			WOS:000077045600011	9827790	
J	Borgermans, LAD; Abraham, IL; Milisen, K; Dejace, AM; Gosset, C; Rondal, PM				BORGERMANS, LIESBETH/P-7930-2015				Nursing case management for psychogeriatric patients and their families - Description of a clinical model								NURSING CLINICS OF NORTH AMERICA				33	3			529	+						SEP 1998	1998	A theoretical model of clinical case management for psychogeriatric patients and their families is described. Psychogeriatric patients often have complex health care needs, requiring specific nursing interventions. The increasing frailty of these patients over time, together with the risk for institutionalization, make professional nursing contribution to their care even more desirable. Nursing case management is described by means of a conceptual-operational continuum. On the conceptual site, the continuum includes a geriatric definition and core principles of case management. On the operational site, case management is described as a clinical system, a process, a technology, and a role. The process of case management is a deliberate, intellectual activity whereby the practice of nursing is approached in an orderly, systematic manner. It includes components of assessment, diagnosis, planning, implementation, and evaluation. The case management approach requires nurses to assume an active role in designing care maps and to work collaboratively with members of a multidisciplinary team.									4	0	0	0	0	0	4			0029-6465	1558-1357		WOS:000076118400012	9719696	
J	Castle, NG; Mor, V								Advance care planning in nursing homes: Pre- and post-Patient Self-Determination Act								HEALTH SERVICES RESEARCH				33	1			101	124						APR 1998	1998	Objectives. (1) To identify resident and organizational factors associated with the use of advance care plans pre-and post-implementation of the Patient Self-Determination Act (PSDA), and (2) to identify changes (pre-and post-implementation of the PSDA) in the relationship between these factors and the use of advance care plans.Design. Complex, multistage cluster sampling.Setting. Ten states were selected for variation in geographic location, Medicaid reimbursement rate, and average staffing patterns. Participants were 4,215 nursing home residents in 268 facilities.Principal Findings. Seventeen resident and organizational factors were associated with the use of do-not-resuscitate (DNR) orders in 1990, and 12 resident and organizational factors were associated with their use in 1993. Five factors showed a significant change from 1990 to 1993: activities of daily living (ADL) scores, race, cognitive performance scale (CPS) scores, full-time equivalent (FTE) nurse aides per resident, and bed size. Ten resident and organizational factors were associated with the use of do-not-hospitalize (DNH) orders in 1990 and six resident and organizational factors were associated with DNH orders in 1993. Four factors showed a significant change from 1990 to 1993: legal guardian, FTE LPNs per resident, Medicaid census, and for-profit ownership. Five resident and organizational factors were associated with the use of living wills in 1990 and seven resident and organizational factors were associated with the use of living wills in 1993. Four factors showed a significant change from 1990 to 1993: ADL scores, race, length of stay, and for-profit ownership.Conclusion. The results indicate that the PSDA may have been successful in increasing the use of advance care plans and in changing the types of residents who use advance care plans. However, they also show that the use of advance care plans is associated with organizational characteristics, indicating that some types of facilities may be more willing and able to address the PSDA mandates.									25	0	0	0	10	1	26			0017-9124	1475-6773		WOS:000072969900008	9566180	
J	Smith, MA; Atherly, AJ; Kane, RL; Pacala, JT								Peer review of the quality of care - Reliability and sources of variability for outcome and process assessments								JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION				278	19			1573	1578		10.1001/jama.278.19.1573				NOV 19 1997	1997	Context.-Peer assessments have traditionally been used to judge the quality of care, but a major drawback has been poor interrater reliability.Objectives.-To compare the interrater reliability for outcome and process assessments in a population of frail older adults and to identify systematic sources of variability that contribute to poor reliability.Setting.-Eight sites participating in a managed care program that integrates acute and long-term care for frail older adults.Patients. A total of 313 frail older adults.Design.-Retrospective review of the medical record with 180 charts randomly assigned to 2 geriatricians, 2 geriatric nurse practitioners, or 1 geriatrician and 1 geriatric nurse practitioner and 133 charts randomly assigned to either a geriatrician or a geriatric nurse practitioner.Main Outcome Measures.-Interrater reliabilities for structured implicit judgments about process and outcomes for overall care and care for each of 8 tracer conditions (eg, arthritis).Results.-Outcome measures had higher interrater reliability than process measures. Five outcome measures achieved fair to good reliability (more than 0.40), while none of the process measures achieved reliabilities more than 0.40. Three factors contributed to poorer reliabilities for process measures: (1) an inability of reviewers to differentiate among cases with respect to the quality of management, (2) systematic bias from individual reviewers, and (3) systematic bias related to the professional training of the reviewer (ie, physician or nurse practitioner).Conclusions.-Peer assessments can play an important role in characterizing the quality of care for complex patients with multiple interrelated chronic conditions, but reliability can be poor. Strategies to achieve adequate reliability for these assessments should be applied. These strategies include emphasizing outcomes measurement, providing more structured assessments to identify true differences in patient management, adjusting systematic bias resulting from the individual reviewer and their professional background, and averaging scores from multiple reviewers. Future research on the reliability of peer assessments should focus on improving the ability of process measures to differentiate among cases with respect to the quality of management and on identifying additional sources of systematic bias for both process and outcome measures, Explicit recognition of factors influencing reliability will strengthen efforts to develop sound measures for quality assurance.									61	0	0	0	12	0	61			0098-7484	1538-3598		WOS:A1997YF40700037	9370502	
J	Parsons, MB; Harper, VN; Jensen, JM; Reid, DH								Assisting older adults with severe disabilities in expressing leisure preferences: A protocol for determining choice-making skills								RESEARCH IN DEVELOPMENTAL DISABILITIES				18	2			113	126		10.1016/S0891-4222(96)00044-3				MAR-APR 1997	1997	We evaluated a protocol involving two types of choice presentations for assessing leisure choice-making skills of seven older adults with severe disabilities. Initially when presented with pairs of objects representing choices, choice making was validated through demonstration of an object preference. A more complex choice presentation format was then employed, involving pictures to represent choices. If the preference identified with objects was not demonstrated using pictures, a replication of the object format occurred to ensure changes in choice making using pictures was not due to a preference change. Five participants demonstrated choice-making skills using objects and two demonstrated choices using pictures. These results reflect the importance of assessing choice-making skills prior to presenting choice opportunities. Suggestions for future research focus on expanding the assessment protocol to include a wider array of choice-making skills and training staff to provide choices in a format commensurate with an individual's skill level. (C) 1997 Elsevier Science Ltd.									17	0	0	0	2	0	17			0891-4222			WOS:A1997XA60200003	9172280	
J	Zembrzuski, CD								A three-dimensional approach to hydration of elders: Administration, clinical staff, and in service education								GERIATRIC NURSING				18	1			20	26		10.1016/S0197-4572(97)90126-9				JAN-FEB 1997	1997	Adequate hydration in older adults is a common yet complex problem requiring a comprehensive approach. Facility-wide involvement is critical for the success of a hydration program. This article addresses a systematic, three-dimensional strategy with administration, clinical staff and in-serice education activities. An assessment tool, administrative and education guidelines, and a ''creative brainstorming'' sheet are provided for the nursing home facility interested in initiating a program for the prevention of dehydration and promotion of adequate hydration.									12	0	0	0	1	0	13			0197-4572			WOS:A1997WD83700013	9060266	
J	Hays, RD; Siu, AL; Keeler, E; Marshall, GN; Kaplan, RM; Simmons, S; ElMouchi, D; Schnelle, JF				KAPLAN, Robert/AAK-7342-2021; Hays, Ron D./D-5629-2013	Hays, Ron D./0000-0001-6697-907X			Long-term care residents' preferences for health states on the quality of well-being scale								MEDICAL DECISION MAKING				16	3			254	261		10.1177/0272989X9601600310				JUL-SEP 1996	1996	The Quality of Well-Being Scale (QWB) quantifies health-related quality of life with a single number that represents community-based preferences for combinations of symptom/problem complexes, mobility, physical activity, and social activity. The aim of this study was to compare preferences of a long-term care population with those of the general population, determine whether preferences vary by the age of the hypothetical (target) person depicted in the health-state case description, and derive weights for new symptom/problem complexes of particular relevance to frail, older individuals. A sample of 38 female and 12 male long-term care residents with an average age of 86 years was asked to rate health-state scenarios that combined the four health domains of the QWB. This sample rated quality of life 0.10 units lower on average (on a 0-1 scale) than did the general population sample from which the QWB preferences were originally developed. Ratings of the same health state for younger versus older target persons did not differ significantly (all p values > 0.05 for t statistics). Weights derived for 11 new symptom/problem complexes were: disturbed sleep (-0.252), sit-to-stand requires maximal effort (-0.259), lonely (-0.265), walking a short distance causes extreme fatigue (-0.273), agitated (-0.284), hallucinating (-0.355), incontinent (-0.359), unable to control one's behavior (-0.360), urinary catheter (-0.374), restrained in bed or chair (-0.374), and feeding tube through the nose or stomach (-0.402). These new weights increase the relevance of the QWB for cost-utility evaluations of health interventions for long-term care residents.									21	0	0	0	5	0	21			0272-989X			WOS:A1996UV24200010	8818124	
J	Bass, BA; Greger, LM								Stimulus complexity in reminiscence therapy and scores on the Beck Depression Inventory of a small group of nursing-home residents								PERCEPTUAL AND MOTOR SKILLS				82	3			973	974		10.2466/pms.1996.82.3.973				JUN 1996	1996	A pilot study of the efficacy of groups given single and multistimulus reminiscence therapy versus no treatment controls gave no significant effect in reducing depression in 12 nursing-home residents 68.5 yr. of age. However, the data indicate that effectiveness of treatment was likely attenuated by including participants with dementia.									8	1	0	0	1	0	9			0031-5125			WOS:A1996UP56000047	8774040	
J	DENNEHY, MA								HANDLE WITH CARE - CONSIDERATIONS AND APPROACHES TO NURSING THE FRAIL OLDER PERSON								TOPICS IN GERIATRIC REHABILITATION				11	2			44	54						DEC 1995	1995	As society ages, a challenge is presented to health care providers. The increased population of frail older persons, those over 85 years of age, poses a complexity of needs and concerns. The registered nurse is often called upon to be the coordinator of the team of health professionals striving to meet the needs of frail older patients. This article examines implications for the nursing care of the frail older person, using the nursing process. It also examines and considers interdisciplinary rehabilitative interventions appropriate for this population. Case studies are used to compare and contrast approaches for frail older persons in the home and in institutional settings.									0	0	0		0	0	0			0882-7524	1550-2414		WOS:A1995TF62200007		
J	EVANS, LK; YURKOW, J; SIEGLER, EL					Siegler, Eugenia/0000-0001-9449-5873			THE CARE PROGRAM - A NURSE-MANAGED COLLABORATIVE OUTPATIENT PROGRAM TO IMPROVE FUNCTION OF FRAIL OLDER-PEOPLE								JOURNAL OF THE AMERICAN GERIATRICS SOCIETY				43	10			1155	1160						OCT 1995	1995	BACKGROUND AND OBJECTIVES: Frail older adults are especially vulnerable in a health system that is fragmented and fails to focus on preservation or restoration of function. The School of Nursing at the University of Pennsylvania, together with the School of Medicine and the Hospital of the University of Pennsylvania, established the Collaborative Assessment and Rehabilitation for Elders (CARE) Program to meet the needs of this population. We used the British Day Hospital as a model because it provides a comprehensive approach to care and a bridge between acute, home-based, and institutional long-term care. We have designed our program to provide innovative, interdisciplinary care as well as to be reimbursable under current and future payment structures. This nurse-managed, collaborative practice seeks to maximize independent functioning, promote health, and enhance quality of life for chronically ill, frail older adults living in the community whose needs are left unmet by existing services. The program was certified as a Comprehensive Outpatient Rehabilitation Facility (CORF) in December 1993 to maximize reimbursement of services through Medicare and other third party payers. With a Gerontological Nurse Practitioner as care manager, clients receive an intensive, individualized, time-limited program of nursing, rehabilitation, mental health, social, and medical services in one setting several days each week. Additional geriatric services, such as primary care, are available in the same location when needed.SETTING: The program is housed in renovated space devoted to the care of older people. The academic and clinical offices of the University of Pennsylvania's nursing and medical gerontologic and geriatric faculty are in the same building.PARTICIPANTS: We have targeted those persons older than age 65 who have complex health problems and are living at home. Individuals must need multiple services, including at least one rehabilitation therapy, and they must be unsuitable-for inpatient rehabilitation.DESCRIPTION OF THE POPULATION: In its first 8 months of operation, the program received 97 referrals and admitted 53 clients. Clients were, on average, 78 years of age. Over three-fourths (77%) were women and 58% were black. The average stay in the program was 6 weeks. FIM scores, which improved a mean of 2.4 points, were found to lack sensitivity to the functional improvements achieved by clients.CONCLUSION: Under existing Medicare and third party reimbursement policies, it is feasible to establish a nurse-managed comprehensive outpatient rehabilitation program designed to meet the needs of frail older persons. Preliminary data support the beneficial effects of the program as well as the economic feasibility of this approach.									23	0	0	0	4	0	23			0002-8614			WOS:A1995RY28500015	7560709	
J	AVORN, J; GURWITZ, JH								DRUG-USE IN THE NURSING-HOME								ANNALS OF INTERNAL MEDICINE				123	3			195	204		10.7326/0003-4819-123-3-199508010-00007				AUG 1 1995	1995	Some of the most intensive pharmacotherapy today occurs in nursing homes in very complex and vulnerable patients. The nursing home provides an opportunity for highly effective drug use, but it also presents risks for polypharmacy and adverse events. Nursing homes are complex social institutions, in which physicians, nurses, consultant pharmacists, other health care professionals, aides, and administrators must interact to make decisions about drug use for patients who generally are frail and have numerous comorbid conditions. Federal regulations have recently been implemented to direct the ways in which specific drugs are to be used in this setting. The nursing home environment can present an ideal opportunity for comprehensive drug regimen review, an exercise too often neglected in the care of elderly patients in all clinical settings. Psychoactive medications, analgesics, and laxatives are examples of drugs that should receive such review. The possible underuse of drug therapies that may be beneficial to nursing home residents, including antidepressant, antihypertensive, and antithrombotic agents; calcium supplements; and vaccines, must be further quantified and must receive increased attention. Morbidity and functional incapacity can be substantially reduced by applying currently established principles of geriatric pharmacology in the nursing home setting, but enormous gaps still exist in the knowledge base necessary to guide this aspect of geriatric medical practice. Data on the efficacy, toxicity, and cost-effectiveness of pharmacotherapeutic choices in nursing home patients are in short supply; considerably more clinical and epidemiologic research is needed to define the relations between the benefits and risks of drugs for this unique population.									133	0	0	0	66	0	133			0003-4819	1539-3704		WOS:A1995RL10400007	7598302	
J	SHERRY, KL								AN EXTRA CARE SHELTERED HOUSING COMPLEX FOR FRAIL AMBULANT CANCER-PATIENTS								PALLIATIVE MEDICINE				9	3			239	244		10.1177/026921639500900309				JUL 1995	1995	The history and development of an extra care sheltered housing complex, specifically designed and built for frail, ambulant, cancer patients is reviewed. Consideration is given to diagnosis, length of stay, place of death, family and social background. Problems are highlighted and the need for future research is discussed.									1	0	0	0	0	0	1			0269-2163			WOS:A1995RK12500009	7582180	
